EngineID,Cycle,Altitude_m,Mach,Tamb_K,Pamb_Pa,RPM_rev_min,FuelFlow_kg_s,P2_Pa,T2_K,P3_Pa,T3_K,P4_Pa,T4_K,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s
1,11,10194.30250002585,0.6183518217393702,225.3747627294558,25323.88082158365,43043.56971956847,0.9083226180420153,84734.65005002625,324.7576586061095,80068.45162450278,2026.4798890828565,68105.05785492327,1921.465807829629,0.9964644463316443,0.9986544435127946,0.9982157037872146,0.9976468227226605,39412.585435428184,0.023207279153502118
1,12,3483.1322278439975,0.7418782676343759,263.1720092983379,65707.03993790569,34735.08323933179,1.8398539325965204,148650.0681793955,340.47932638450305,142374.71784743626,5102.336709476699,137352.70832318836,5070.074137545426,0.9960410267874601,0.9984932990449321,0.9980020156466924,0.9973650051224714,51031.306740095046,0.0355766206358763
1,13,11240.10746953781,0.361802249279577,214.76480122685942,21798.323817034066,38570.4434316519,1.6414839668654349,49480.43406721994,277.4894851833895,47544.490498941894,3883.714076118218,44531.54945693057,3817.275358093589,0.9956068776230906,0.9983280711119606,0.9977829125634323,0.9970760461518541,54166.58485421743,0.030459473805768324
1,14,4682.462234763491,0.03427852758906273,255.60660807752856,56909.286259447086,37985.10055739376,0.5137415993973119,107572.16800125284,313.313067777663,103630.87334171793,1520.3706691182733,87305.16338676443,1431.9662839606708,0.9951625845234388,0.9981589826130904,0.9975586901164162,0.9967803356282274,28517.67341812983,0.01778434740289846
1,15,10859.601501218895,0.8036814321580679,221.2825931780492,22972.25174553704,38955.03772080491,0.897324201200654,71593.50618060275,307.6315459245538,68155.10405030356,2293.7549791709685,62216.16886300077,2270.100163401816,0.9947086610758926,0.997986229008752,0.9973296074990031,0.9964782153826836,35500.97949131353,0.025301452628458523
1,16,9945.574976014539,0.24029172446997812,223.95927024267803,26335.94172294583,38573.13129909762,1.154273540647839,56646.05379530751,283.50909960284525,52500.791482836314,2871.2310465585747,48492.70238964374,2788.2774628879247,0.9942455619258943,0.9978099833273255,0.9970958941581813,0.9961699880160098,43996.87320459403,0.026083193926416948
1,17,6783.810376846228,0.46372110994775545,241.220032690239,41569.762750463335,52557.8022075294,1.9942284472199718,180162.48538932297,385.07460738675053,168892.4028431139,3151.92892713516,144844.78588290015,3013.297212426258,0.9937736928488292,0.9976303999982873,0.996857754877572,0.9958559236022895,71335.16498341589,0.027809850723666873
1,18,9716.631938067372,0.22270120213336383,227.82211176155633,27869.215394919604,61615.45711171536,0.8569403889082913,135640.32541977972,366.59149556782774,129131.12967177045,1355.0791936925332,83731.36285838102,1154.073333651611,0.9932934186022935,0.9974476178406162,0.996615373740252,0.9955362649151778,50220.13477608164,0.01690135253638119
1,19,7710.332474973692,0.8816145725479343,234.8188018803533,36253.72428476446,60698.98616743603,0.8930742661508793,291155.68479173136,443.0514967668851,272910.48469715845,1482.3168582320284,170357.72295856295,1281.034203147622,0.9928050691455246,0.9972617624297764,0.9963689172675283,0.9952112315674012,44887.66132270401,0.020230966597869295
1,20,1236.2125458154626,0.2787970610836836,282.7901890145884,87369.90719158533,70438.51313246068,1.0811166141919515,538709.6596485075,497.6804534365552,516328.4163089665,1508.1119613680532,286003.3924022949,1296.2202005254387,0.9923089446345744,0.9970729479987736,0.9961185369398637,0.9948810233354209,60363.415193801,0.017806532554425165
1,21,6753.087880827867,0.5051909751794036,246.1899048268894,42639.6697290377,72942.8107332489,0.5733639227774329,307517.5656110463,459.22224002780166,290802.9193560761,979.7282532337452,121858.38452539481,757.6323803652814,0.9918053194840211,0.9968812789839564,0.9958643712467111,0.9945458228628088,40248.771200185976,0.014160986654875574
1,22,10769.64079770869,0.6642974929075829,217.158039555074,23477.436202771227,53518.02615596757,1.8000901233017403,121187.3436115931,366.19607115487696,113522.27773868038,2786.385472260637,94639.95162444204,2618.5809418614017,0.9912944457062456,0.9966868512958742,0.9956065473717535,0.9942057978827865,66046.50234542147,0.027026269066520184
1,23,11220.524121428789,0.7521928108869665,216.96713025731873,21765.340161166438,72352.1603707532,1.4678365704598246,190335.84169524963,422.4219752584433,177882.84172468266,1755.708151311497,115953.69460257456,1565.7644518385864,0.9907765556840722,0.9964897533744845,0.9953451825921791,0.993861103063628,67111.33081680066,0.021577745979992756
1,24,4134.574524998508,0.5966926043257785,259.81087598019286,61185.94510262599,67596.8528526213,0.351291613369788,415000.76302395854,478.2476749599306,403445.0040092662,832.9784439879298,136374.1270781531,613.6272962191113,0.9902518644935987,0.9962900670731734,0.9950803854509496,0.9935118815546764,27649.746889455506,0.012790253031989501
1,25,9162.071178726424,0.0594365098325197,226.9020687394896,29745.79912524075,34796.87538287352,0.2534573617436846,46069.10488568335,260.2495055644066,44734.30578473547,916.520799787132,37453.35648682689,894.0735746353521,0.9897205718660489,0.996087868405394,0.9948122567468932,0.9931582662921057,18254.932788612554,0.013667455332816719
1,26,8008.933084896221,0.25266066111669094,234.3442230728742,35417.550506315965,64222.311126817025,1.7846829639450674,187084.33387702433,396.1382857536602,177973.27304351624,2313.152361660964,133250.47644592167,2165.048601922485,0.9891828638570551,0.9958832281799607,0.994540890377145,0.9928003811099537,77033.07444016988,0.02315764365346038
1,27,627.6118296771792,0.7967182865658599,285.80094435423354,92175.34141285927,61419.18174453182,0.738890420278367,676900.5264774641,533.3952928067397,637924.6424506137,1344.706668882667,340630.42384782183,1133.5586436800352,0.9886389142766623,0.9956762125452777,0.9942663740588302,0.9924383416918974,38985.39928516067,0.018510208008432602
1,28,3107.3535183595764,0.8969517479471979,267.03070622197953,68245.91134641776,72543.87278130098,1.0645065484699725,707237.2134846094,552.7472872647664,678873.788749258,1522.0560711114952,346825.03556018136,1235.5966457386683,0.9880888859220068,0.9954668834584709,0.993988789951164,0.9920722563916932,52604.18718994239,0.02008150660160993
1,29,898.1303028608494,0.4017067595688194,281.5798375429669,91475.09422679117,71389.87470088972,1.3688323415908845,608939.9827087657,514.1229396823118,584475.9002080242,1774.0205561953933,341124.4622740559,1536.5586140739658,0.9875329316460254,0.995255299092115,0.9937082151947987,0.9917022269444842,67909.13378294211,0.020085586255680337
1,30,5770.580270720859,0.23883942892721133,256.54059167406876,48247.87284217553,78321.07103269733,1.5905764803059719,338898.4924627496,456.0665648036522,327732.5427719172,1800.5022699822482,202188.10674279512,1550.6697952844463,0.9869711952889414,0.995041514188738,0.9934247223819191,0.9913283490867737,81645.46773185859,0.01981649018622605
1,31,2608.872972813228,0.2750291533905263,272.5149737503306,74146.95098632193,66920.55976699418,1.1583476518490479,413686.5908647497,467.70842011363123,400029.29957551585,1619.1424135166753,238547.5861875039,1437.3981816885039,0.9864038124941671,0.9948255803713362,0.9931383799680062,0.9909507130994695,60768.442359169094,0.018808134370732248
1,32,6084.746577415657,0.17710636625951545,248.5411048327866,46172.49623524372,60650.52238083061,1.9790551923621713,226587.39251234557,416.995288717783,213653.56833619854,2720.9549035553628,166128.28707916898,2479.8434871243417,0.9858309114262509,0.9946075464166091,0.9928492526341652,0.9905694042857327,80723.7850538029,0.024531233618885945
1,33,5608.031988869385,0.2425686845807687,253.18708277856368,49695.08870107557,49031.01076707361,1.2400968554102756,171382.7243572335,374.31753866159704,163243.8794821705,2278.23273678182,131092.04567545318,2127.4214024161506,0.9852526134053428,0.994387458496424,0.9925574016073223,0.990184503393261,53742.23639313221,0.02303442223055165
1,34,2488.9339747523313,0.8867904356978291,271.52260082128515,73853.01214828341,64087.675245458515,1.8543446745102732,619889.0858781217,523.9530300633462,595804.5462397733,2521.5736376675154,417474.3718018071,2312.5819708973554,0.9846690334701332,0.9941653603920585,0.992262884944325,0.9897960869889684,69992.65596806073,0.026257606272372346
1,35,9883.299759033976,0.1951888103517301,225.71679920942574,26924.42132221534,65122.53238327562,0.8037261628890197,139173.84055869374,377.3203083339023,134624.7190080764,1223.7457659903512,78745.39342083917,1060.2294094321448,0.9840802808792095,0.9939412936850059,0.9919657577849624,0.9894042277926743,50361.29812872526,0.015856018972936804
1,36,2227.5690614326536,0.02416153027147371,275.5089979784759,78544.86468312397,36456.424409379964,0.8003011036398131,133402.1371853828,328.41804489334334,129431.65439244072,2331.114272184985,118501.22451275024,2279.679108623699,0.9834864595591413,0.9937152979275068,0.9916660725781015,0.9890089949753389,35936.009849521426,0.022754991380171837
1,37,11430.863316166979,0.004245656087408955,212.08024071337223,21096.366910096785,63051.78313324283,0.8914105243788779,103149.44947140786,357.6429592060481,97737.74942572268,1329.3056008753392,63232.98379618917,1180.548276982051,0.9828876685062855,0.9934874107954681,0.9913638792844675,0.9886104544264949,54657.87029344435,0.016314769722350346
1,38,6601.450373320222,0.4809428379962249,246.12893434461438,43303.610738313306,43323.87643427384,1.7507345281958153,131606.3887840792,355.29162506650135,123901.66811325648,3600.994352933485,113976.49150400136,3475.206987334708,0.9822840021482193,0.993257668226016,0.9910592255590485,0.9882086689948071,59185.19583472819,0.029757636508045276
1,39,3080.9252270022703,0.7040662981950577,265.83527054428146,68789.80712836598,58449.092417389606,0.7015939112854397,414491.7411388488,467.3498221579487,398206.7014004953,1347.9356213948515,231248.43647551237,1129.3921022946054,0.9816755506698184,0.9930261045415952,0.9907521569156584,0.9878036987051034,38682.67595009558,0.018303246043248646
1,40,1620.6972718108252,0.4639912712839867,274.1860975135168,82313.12672945356,32018.636519867483,0.6414001529485834,115640.71724583338,308.21294535236785,112390.23730227599,2350.5442011977275,107149.14296054367,2359.5559514672987,0.9810624003082596,0.9927927525622399,0.9904427168758171,0.9873956009547209,26612.9108391875,0.02466726878912848
1,41,3716.6137195517244,0.46953836625130035,267.17232824970563,64291.29148657417,46403.927405811235,1.8889205368773987,213422.10804319129,385.0851782708176,204808.00355261646,3595.406440343864,181598.19002694538,3482.588594446371,0.9804446336206182,0.9925576437074161,0.9901309471037982,0.9869844306916116,63982.01160300866,0.029705832534684614
1,42,6776.555186692871,0.26800463034948924,239.85346555058186,43043.09934758042,63586.57032142496,1.7062531856049716,223396.07249274562,417.9434036578996,214970.75875009803,2246.761037483205,157436.00341585831,2053.489034726305,0.9798223297272122,0.992320808088633,0.9898168875294395,0.9865702405763066,75291.84488179172,0.02283599550796658
1,43,8727.86517496212,0.006429946106254154,231.81225383202255,31891.024345434886,66069.74902342733,0.2565309847632941,166893.17077396504,395.19905003237164,159509.24657797912,661.6193878892641,52947.07189787846,483.8188301613463,0.9791955645334222,0.9920822745938633,0.9895005764600886,0.9861530811295545,28838.753262319216,0.0088825662733339
1,44,2455.5271565318835,0.5134987154839885,269.36733405338344,75245.57907132176,47802.08273706527,1.3142900011795535,280684.92368888186,412.31248359058213,264947.4000714238,2532.362908410656,215541.71443931753,2406.3349728136795,0.9785644109323468,0.9918420709646691,0.9891820506828775,0.9857330008672027,52298.55799408052,0.025241359652349783
1,45,7565.256961343345,0.8310161510674262,239.84182675523374,37890.85713524541,38152.07429902822,1.5688528929572385,117333.25034738917,340.5767459711043,112678.28875971274,3802.4188266566885,104695.41467089405,3798.6045281511088,0.9779289389903502,0.9916002238668175,0.9888613455583635,0.9853100464236944,48317.2965694994,0.03204511996494094
1,46,1207.3152480725823,0.29505635656664986,283.31676679752104,87902.37472121298,73746.1879676592,1.7495137564778143,566567.484682995,502.56268786521196,542767.0414310844,2111.9926343993284,354357.2425611953,1864.1367217052314,0.9772892161172951,0.9913567589550677,0.9885384951064411,0.9848842626653708,82363.87399888106,0.021704444734295343
1,47,3874.8591283614596,0.4627141081504252,264.21944763198803,62447.37121621331,35624.328821270596,1.641879146100238,118722.10359339412,322.1260566496783,112565.84657713513,4522.551319677095,109442.80234706798,4454.087942901479,0.9766453072230332,0.9911117009327279,0.9882135320853184,0.9844556927946272,49646.229345281616,0.03298227808337055
1,48,8344.728366516592,0.4873171089404931,236.0799348642438,34013.48104568597,64548.43932206358,1.825063263996174,196307.72376598595,404.4709100053117,188495.87865397095,2367.9130539291914,143929.0588201995,2172.386692219535,0.9759972748615297,0.9908650736065061,0.9878864880642525,0.9840243784458395,75460.57650128077,0.02425675933039862
1,49,1083.1532389394774,0.034994659971529896,278.0307355618529,89164.49596166525,41544.874562138495,1.8487010564003936,205500.14231239722,368.8416392249794,193899.85235017457,4059.0507910020833,177621.48445805736,3971.854643757178,0.97534517936384,0.9906168999371182,0.9875573934906597,0.9835903597738694,62463.92745381801,0.02993546936800198
1,50,11246.159836891715,0.38271290734833474,213.70277945038436,21823.11753508393,43388.27057416565,1.2663305448678068,60715.87883224443,301.9432482927403,58197.150414259166,2685.538833821894,51302.38494464415,2554.3952885989274,0.974689078961011,0.9903672020860613,0.9872262777521397,0.9831536755358647,49461.63109261301,0.02572412760816099
1,51,10526.989321103667,0.34607449113815186,219.71448014943454,24522.7816135445,74616.95705129195,1.8065188399653092,165651.2508942125,407.29902640572817,156080.8941969792,1967.484215060417,108188.90548578305,1802.1816971358664,0.9740290298978549,0.9901160014589142,0.9868931692338946,0.9827143631669846,82894.91454167898,0.021662721426192726
1,52,6131.796332163253,0.34074814572258977,250.05620075155468,45916.95105991966,63603.77389947471,0.2227756673503791,248913.99309042003,420.6953857919967,232111.80087861017,653.1729714361618,72774.43757617287,475.1213084952875,0.973365086538444,0.9898633187454857,0.986558095371969,0.9822724588506141,22001.75214561242,0.009941990662936297
1,53,6213.826763706913,0.10885016367024061,250.60616446800032,46781.19624863208,57540.13635325649,1.410973445301674,195899.35420941305,391.58392755345716,183225.3554925154,2116.4026407851334,138538.15098099326,1923.6671590186504,0.9726973014640727,0.9896091739570975,0.986221082702689,0.981827997583565,64127.18603644058,0.02167829304050514
1,54,7646.092293573698,0.465302636832482,239.1477740531013,37798.86004745858,53226.21176931726,0.3093510145198435,158664.92781011926,378.21137990361655,151084.78292933697,806.774216421433,76666.66346361938,685.6371423797391,0.9720257255643601,0.9893535864612557,0.9858821569086386,0.9813810132367123,23972.98693858187,0.013039664195072312
1,55,4946.342971016075,0.02994690661333656,251.46251592486,54511.859472033866,42733.111291503876,0.5914646862584133,137860.76496531526,349.29781157980864,132520.50908841568,1455.5210694647203,101434.01769355705,1345.4352011879387,0.9713504081220905,0.9890965750139393,0.985541342861477,0.980931538611461,34152.8421610013,0.01746108601355514
1,56,10092.757410677268,0.43479209370361366,217.89629053200065,26007.20793709711,37245.01501677578,1.7024621317066477,54062.04112852777,277.63794905218975,51725.53877322188,4287.71564672236,48634.38949599276,4102.091436308705,0.9706713968923295,0.9888381577897101,0.9851986646618657,0.9804796054924045,52612.8858611592,0.03206002957590549
1,57,2310.49750667781,0.7657536633544606,276.72571915120676,74905.68106481167,42747.443478179426,1.2523770875396805,280728.147585733,415.78683058892165,260652.00857565604,2726.474155881826,231832.36338459462,2640.023136064947,0.9699887381762969,0.9885783524098268,0.9848541456767506,0.980025244696492,45560.47345474251,0.027492590342937488
1,58,7453.19155400136,0.47835701306737666,236.03041309383568,38333.621357170465,75441.78109898465,1.6284481426824728,276189.42699730897,454.7345727201931,267721.1247634677,1893.0799803919983,174972.1181043254,1644.7257204531868,0.96930247689043,0.9883171759685296,0.9845078085742159,0.9795684861189957,77127.08116007867,0.021420175878896844
1,59,7878.132625109797,0.8462077554921007,239.3155290393476,36466.27464949918,59298.281969286065,0.6305716156904675,250334.5496782135,430.4725944440576,239528.98641562564,1183.1343081164575,133868.9295652794,1008.2627095906646,0.9686126566310289,0.9880546450576428,0.9841596753561097,0.9791093587765374,35288.17836605495,0.018005805681764242
1,60,4231.965188642137,0.19593774349037366,264.4716894984682,60553.46138615329,60615.31632642653,0.20867035332712397,273156.787787069,423.6175742682573,260016.75024448274,660.752733406841,84573.11699638683,476.0086480803778,0.9679193197348365,0.9877907757896296,0.9838097673886157,0.9786478908474083,22146.079979266604,0.009327827440690852
1,61,5798.909726393285,0.8335905113116594,246.14370635415884,48325.36774464782,58432.296532760985,1.139924859587147,334378.647526093,470.0233520704241,308849.32920707454,1811.3681224683733,211890.84291088983,1647.971488784505,0.967222507335872,0.9875255838192223,0.9834581054309364,0.9781841097093964,50712.38131926293,0.02259310532963774
1,62,9313.763726749452,0.10766121163898816,226.61166496931892,29496.194593257726,61652.77221122671,1.7458256598744086,136807.43954512643,376.5946164582918,130019.56697074845,2326.68410220654,101048.25818077008,2229.6252380386964,0.9665222594188076,0.9872590843637364,0.9831047096622306,0.9777180419753132,76581.97220633394,0.02322244319360685
1,63,1787.240963896599,0.1229891965969429,274.90533551383135,79535.87471920409,62166.31511917498,1.0966661769290476,379429.3292371278,460.4445437639316,363483.1397641671,1674.731332688219,233862.19767522495,1497.2611984244347,0.9658186148691523,0.986991292222169,0.9827495997069401,0.9772497135263936,58280.7123334507,0.018800957638642
1,64,2523.4221464812817,0.8942583149203852,270.3655522432628,75855.28680554316,68574.07990403664,1.7943492019158318,696337.2096680008,543.7634882830774,659715.1571688105,2283.1059563049303,437081.3333867062,2059.6551464546496,0.9651116115204791,0.9867222217931729,0.9823927946586233,0.9767791495437305,71749.70472484775,0.025325138280710112
1,65,9725.356332003623,0.15254664414091998,223.85789200022458,27933.082930552213,38031.81022466575,0.43221067853644746,51974.57242021367,275.8521714989389,49746.55911024461,1254.967556191054,41935.31685467623,1178.834547460908,0.9644012861989166,0.9864518870919889,0.9820343131024095,0.9763063745378862,25259.221669184015,0.016900920437831313
1,66,5880.1094773553405,0.08258825038897556,251.26826551296398,47638.65395234521,67100.52493461584,1.7985638785527043,251321.5021389131,423.43241378887814,238782.62264557014,2247.4638082526517,171382.73918729462,2084.0671021167623,0.9636876747651001,0.9861803017664119,0.9816741731361701,0.9758314123768146,81122.48261807872,0.022310711887354118
1,67,8044.392927349853,0.7703658249887485,233.35734840548014,35348.2667800494,33214.76781181696,1.2262009044841995,70703.37889283554,291.52855500552835,67430.45438508548,3748.279507164229,65178.97436597843,3708.904197722826,0.9629708121537659,0.9859074791118587,0.9813123923905009,0.9753542863122143,38260.933348991486,0.031823674373829075
1,68,3432.674175710981,0.5993050116117762,263.3376662855248,65448.62257078257,72084.37200691881,0.8410046354493773,489234.101263356,509.68588333675234,458081.8848707048,1274.4763218149637,219264.35717693856,1034.679426501111,0.9622507324111531,0.9856334320856038,0.9809489880475979,0.9748750190044218,48643.563918541535,0.017395884638541914
1,69,510.93774251125774,0.5296093063759012,280.5929630026694,96696.40224234348,43887.06688786265,0.5155905021958141,296501.6928768815,415.4120777840659,284918.24019102834,1324.9417833344096,203920.35976507422,1228.7526929328035,0.9615274687303665,0.9853581733202362,0.9805839768591033,0.9743936325459485,28255.976406422342,0.018237634717382933
1,70,8458.996586752002,0.6127767104849666,232.60490739790538,32862.22675611452,73192.88675086161,1.3723813741052395,252708.76785124795,447.48100113601055,243744.63179496376,1683.9872372559962,147477.36727610667,1488.3579083836655,0.9608010534848371,0.9850817151363949,0.9802173751629931,0.9739101484837512,66894.02470447752,0.020867937391690343
1,71,9658.029336631467,0.8591825051170059,228.1927023113327,27495.531951674133,49310.75786802444,0.5575542676208987,142381.20914296428,381.60379084475176,136474.2623917918,1215.8727609057073,90589.05508611757,1079.6676296532617,0.960071518260011,0.9848040695548286,0.9798491988995689,0.9734245878403236,29449.198880455606,0.01868471327775976
1,72,6552.623673490015,0.7076085721317609,247.6925382337482,42792.02654237905,32969.478795892865,0.5650459722933042,80041.69929990677,290.4749176649684,75812.85083218728,1917.7984016439466,72723.9716082246,1911.7486593304698,0.9593388938833829,0.9845252483078256,0.9794794636266153,0.9729369711336854,23991.922628092867,0.023522880177984633
1,73,8816.147428519684,0.718769222172914,232.18183745824277,31770.12312355661,49423.664457193736,1.1375460605485965,142378.40333756304,373.7765009368006,135477.69823972235,2077.9299810946354,107934.45405408792,1959.8280643577812,0.9586032104529826,0.9842452628500558,0.9791081845337758,0.9724473183963425,47568.98128306567,0.0240233629947443
1,74,11379.446157645723,0.5352256257376475,216.56558358779446,20984.26423171823,37149.293962909345,1.7332347794400618,44448.06085335574,271.56191297746744,42464.866782842466,4385.55488346825,39953.520128556236,4369.762977814055,0.9578644973644143,0.9839641243688603,0.9787353764561996,0.9719556491932836,52618.835404716905,0.032974412605104815
1,75,4453.038588935927,0.2062473753349089,256.85857811306226,57099.23127564796,39443.06928651946,1.1999923323959227,121805.6613572646,337.0556783838391,115600.6221534043,2966.827536952206,103826.47307501305,2818.324325585146,0.9571227833365409,0.9836818437940273,0.9783610538875027,0.9714619826390753,46176.24311167784,0.026562591669013105
1,76,11588.910069774132,0.8655284842926754,211.47531892635664,20739.67173286316,70274.78678504095,1.1039754233269063,187630.47019236578,435.8328354532081,178559.5904125555,1454.3070880835126,103461.77819101287,1248.8484864047098,0.9563780964358994,0.9833984318070835,0.9779852309920909,0.9709663374141121,54148.06626143111,0.02028904688197681
1,77,10724.02669676825,0.6911017997100362,219.91524508550583,23597.034572342665,39120.34256228784,0.356525255627603,65050.35785260045,299.26622636225466,61798.05590399281,1084.1714485279037,49452.959491013105,1021.9532568571759,0.9556304640999237,0.9831138988501325,0.9776079216168784,0.9704687317800728,20843.35079108363,0.017406088804862416
1,78,6343.311356968436,0.2213226883304633,246.10676043084044,45116.24491591138,44875.54836466506,0.4984000628765019,121601.18482937322,343.7687836520873,115911.59943101012,1221.252387821636,84018.24773879958,1096.8540359957578,0.9548799131590499,0.982828255134267,0.9772291393024449,0.9699691835946336,29878.588818946537,0.0163576109870521
1,79,9665.667834608146,0.13439454760084868,225.19577649971797,28050.320230976104,76751.57486437228,0.610650743386517,176470.48307237015,409.90815277966874,168200.42113320867,929.4261291648235,68137.61446319798,726.6642944597439,0.9541264698577709,0.9825415106475827,0.9768488972936605,0.9694677103254814,47804.97247111324,0.012747655883383772
1,80,7601.283927175096,0.13727015912837015,235.7499267189922,36650.2157487912,54139.69740354894,0.20249183393868603,138790.9216433232,366.1865813546416,133212.9463212321,640.8368681212711,53612.76771728044,498.55544328982097,0.9533701598747029,0.9822536751628144,0.9764672085498131,0.9689643290636694,21138.59845367492,0.009556639735746376
1,81,5412.5306331086595,0.6441974558130656,252.75106119453895,50661.6631857925,75494.34398784346,1.8141724261298788,421941.21168011375,492.1966479120749,401191.3173525939,2014.371513330242,251989.93669142606,1777.8940734535965,0.9526110083417214,0.9819647582446192,0.9760840857542654,0.968459056536354,78902.15169409224,0.023036739036054635
1,82,5120.298537219393,0.1486252077206416,255.64193868001092,53494.26255109993,37722.680749964304,0.7399324605956166,96227.67296194614,312.71376442568055,93708.93716157123,1967.2123643556934,82696.67885951385,1935.3226911147885,0.9518490398622221,0.9816747692565259,0.9756995413236713,0.9679519091189479,33517.81005042881,0.021656699028147687
1,83,4295.363319286061,0.10951569524970846,256.0732258931012,58985.33746533998,40572.87357282177,1.7147257102291382,125069.34000204461,340.64693166806313,122076.22317101985,3797.7800505566256,111710.85070303659,3721.8485021546594,0.9510842785285554,0.9813837173675701,0.9753135874167742,0.9674429028467255,57325.389095269325,0.029651755535960844
1,84,5099.474738438079,0.06878324815074462,256.46990518256075,52157.21958336927,64998.194783323495,0.6987157074905626,260039.61407782868,434.0735362754519,250869.79007356352,1199.1402955463147,129532.13161437494,962.7384008658831,0.9503167479386829,0.9810916115586342,0.974926235942813,0.9669320534259074,47655.443733753455,0.014691569858714316
1,85,4761.348735113409,0.6623736759089341,258.38566358492875,55816.45270945761,61764.14868237618,1.098475540056785,342742.43519963196,471.3261363893036,327549.17419818515,1681.8865659416479,205582.9759721629,1494.790718736219,0.9495464712120988,0.9807984606285054,0.9745374985695574,0.9664193762442583,52066.0601586457,0.02110441904789546
1,86,10681.392524343266,0.8964275592380958,218.45446434441956,23436.359844996136,37672.37106451377,1.809239064464575,72493.54815505478,307.5314915377575,67833.3838692865,4486.794261025672,64867.38521676738,4453.145574661368,0.9487734710050558,0.9805042731996716,0.974147386730992,0.9659048863812214,52726.604135586116,0.034614933970901714
1,87,8110.653256627049,0.6129087751122613,236.5872681668438,34755.276858169855,32808.490374759334,1.698601630784255,56956.130071518215,272.65246475242935,53698.75003992425,5103.54402268799,52743.8087588135,5213.445187444234,0.9479977695251367,0.9802090577238659,0.9737559116346698,0.9653885986176154,47143.79831744508,0.03575680116477316
1,88,2705.0091630768625,0.00929588865929192,273.1720183895868,74383.59220461751,44753.50936140678,1.2933105807863328,190752.10441289426,372.9923708251304,183949.13004443006,2684.27247297453,152966.96802093147,2510.8971267375027,0.9472193885452028,0.9799128224873762,0.9733630842687523,0.9648705274449197,53395.65366511728,0.024306372082996863
