EngineID,Cycle,Altitude_m,Mach,Tamb_K,Pamb_Pa,RPM_rev_min,FuelFlow_kg_s,P2_Pa,T2_K,P3_Pa,T3_K,P4_Pa,T4_K
86,222,7108.604792024415,0.15905777563821544,242.57754600006132,39921.230805368665,53674.02785671542,0.39299114793688145,130484.95039309972,375.9767426865738,125916.04920559246,880.093964653536,64105.080023059156,749.6761922913374
72,104,11164.163434292423,0.17781188136662182,217.152045460804,22355.1889418473,56018.646611338525,1.6389386399963384,90610.34290165515,341.33945780800843,85365.80880672064,2469.2292900668053,70545.74829493462,2320.799481415718
30,66,5056.9074010306285,0.6230016682077508,251.59672887192198,54155.56709246277,38543.11538260351,0.6025682452146476,137027.94061577859,346.89480152394435,128984.55563912132,1683.1083859981632,109936.4839290812,1589.6518596754884
64,112,9312.512166483166,0.1611679758354603,228.78836719930575,29024.624543234342,78413.09534421444,1.2513908788901238,193614.08165725475,415.86806892140754,177997.88673697447,1424.3022099375103,99893.248679667,1207.8484180117482
98,53,11643.9071146472,0.5905056341988881,211.66460891413274,20355.20266816633,54200.648677816345,0.2405648560622662,98526.66634555123,355.26588394522395,92643.78131479453,660.5827715199174,40856.26188065745,536.2590173784889
28,171,540.536497212548,0.9012845953978145,282.3127422914201,96383.38360760192,66911.07852553214,0.7201912212749375,759304.5859433898,572.3214524013745,721637.5558476915,1282.8869968892047,307619.921966738,997.7826992512656
62,189,1842.743553691541,0.7124630920632866,273.9755086992165,80870.96961928398,35791.16692063206,1.152652968281073,170190.71595813756,348.8845581048263,161238.5415113436,3131.8759554723633,148952.23763446178,3135.485965018983
28,237,4504.413308752877,0.06220420085413725,258.90044315941185,58386.192545139435,29905.72455989692,1.8334494949677893,47485.535104606526,236.26445761224653,45375.776053621245,6224.442491151996,45279.33120715778,6243.504982839898
19,4,7448.361920660483,0.880875269052363,240.08250749657745,37458.18499626378,45916.63597531028,0.4133521746556324,182316.14140118432,384.48014428886995,177840.4514185229,1089.7820220478998,115431.7440777583,979.8094506333305
43,130,4563.451838949117,0.8878861717044237,260.5559808725518,56574.635092597986,53829.54258163722,1.3905767284157808,338223.01303345966,451.4156334383061,316109.8875854935,2327.7278477473833,239043.04812512232,2147.8232743940903
5,275,4748.966621197215,0.7942461977257054,258.3636845197586,56756.775754635986,44964.23247068623,1.3237474847626387,177307.055808938,394.8673025967314,169363.32684856706,2619.753167617444,141629.33277746182,2418.8110343223684
36,41,7953.041477729808,0.5940992650418876,238.13823279954963,36219.467236826575,42139.7578112963,0.6832460195587847,108802.85241323242,340.77463524031515,106332.94897774758,1643.9377383168935,87541.93704239112,1553.8139517967131
52,174,3404.459989378114,0.5409194174529222,266.60452207131317,66015.53435873633,72623.5895659571,0.8375906266944533,448828.91806525853,501.1902201396304,432656.4687391575,1237.9321317218107,191500.60025746314,1000.4834696077301
60,235,4775.390427324468,0.3616787453498871,254.04451591278263,54938.29865915079,65470.059341463624,0.5072083817216562,270176.3227696283,444.1958100210574,250982.95739923752,968.5115105584554,90527.97401889425,709.6119355873093
45,270,3016.880141497027,0.8352518062169942,264.27357735799194,70692.94454076339,75796.50662601969,1.2495546913939906,626131.7063046595,572.5050438675921,589024.3916246762,1619.4654702778287,248884.75271261882,1254.0433768601342
35,173,119.2784664172261,0.3885512647178793,282.2451380342148,100534.95841847608,67965.40697683365,0.7905167713616313,540190.3251998508,513.5682788755157,512984.41113192984,1268.3105776615205,226706.5054666751,1013.8346550897213
31,71,4177.61619426634,0.4042208229672994,264.77935242372894,59880.47184540435,59747.505610075015,1.5607581254707368,297405.76905927964,437.8105495661994,286134.5865002832,2257.9772215976272,210829.90795567376,2080.2647259879395
6,214,1917.9737469536367,0.8416358322470004,273.54977829083566,81731.10904330929,65082.36866944499,1.4942235928080227,571542.8871739346,539.5427939681255,551068.3360424653,2116.8241891825915,336544.65884480753,1817.2534409727389
67,200,8860.655712411686,0.2122014842419682,233.74857497754826,31071.395357333848,40614.050824005615,0.757735963504341,62693.42746061055,300.3374421457207,60359.45066102976,1790.3273724014534,50292.512874734406,1696.62871528563
14,96,11455.70267134523,0.7090309761891345,214.31500017935122,21196.07530250609,34445.99793786168,0.7808913252002928,44444.33159752704,271.82936616529093,42712.60229553459,2330.8756541489033,39800.61575103018,2323.462598085948
2,166,5705.536873679896,0.4516152792104348,252.3365349835248,49067.67870641403,40454.46799543056,0.40748126035793275,116399.79595093684,333.21367008557394,108323.1213565342,1161.5008614460828,82940.43269958449,1067.4849671667691
69,134,11283.125686172101,0.4369735019146382,213.9254671693559,21825.342416532258,55761.348370969194,0.857652586483786,96602.32817469728,353.1315592078887,91764.58697875682,1424.1165218792592,63101.424487762335,1284.649472720608
65,256,8278.142036492845,0.5772605522912669,231.2359074220427,34107.24616147867,44514.90795354281,0.5142357063529267,100915.36068234987,343.1794828478717,95547.98530445602,1213.7211463067022,66608.93497803024,1112.2906694077622
89,8,5772.11750309929,0.2589936433733536,250.3198083231096,48687.049920032274,58013.962972409696,1.908319706972954,215783.5869374891,394.7929825381622,207767.95456048043,2729.1432922646213,171311.55760851863,2615.805010065419
3,109,8579.146782435559,0.6731626253877478,227.0973506788853,32304.897238218855,60367.100612442286,0.30925577347099914,189809.6509542551,408.5880269600837,180480.9582484224,782.1793492105014,71973.93880408772,584.1586723976005
75,174,4627.15856061273,0.046837516755668766,261.2950240516985,57411.927423838446,55083.819570592896,1.5750772009519132,209293.90826377622,401.38543703525835,196382.1157810592,2414.5067050948014,151616.4149169526,2189.461197666538
72,59,10334.79851075426,0.3732522383994534,221.91654923324973,25318.664093608655,39376.32443087777,1.4380652235006417,56316.7612804023,292.04038540905276,53830.82969197237,3431.0942041365442,51014.59651399194,3403.2239846235393
71,70,9483.032461838684,0.4676267825010913,222.0364326341832,28479.405208316115,72583.15596728382,1.6509256107628767,191409.3132377063,418.58809314082635,181308.29641064594,1966.5817967061498,124142.14441273733,1760.102370940174
27,108,11239.384624114738,0.20605298861533575,215.19959960569366,22030.052158636954,74792.03972895916,1.0180023642856832,135232.13678556218,394.00230714824073,130827.8326501536,1254.6133735595138,71178.09114710236,1073.1518682625613
5,57,5620.104383988259,0.4374932855593139,250.48634524814602,48531.12757474828,76428.97917639722,0.5333650673796565,352775.1274855332,474.1035067461226,342935.0185320525,929.1209634020831,119731.09373251187,697.1057553845191
53,106,6542.371784748234,0.13381099033325605,244.3665297073575,43873.626029773295,77918.87712864517,1.7073838280475941,278888.602830784,447.6022538154778,262538.3105169312,1864.3788877983447,165822.23687635764,1628.7392786218165
16,217,1069.6309112961196,0.6199370084132586,283.18470425479876,89022.5041715656,59903.28681022242,0.7681789741184418,469224.43386243685,495.29936048423815,445884.4382984795,1330.5256896193162,217458.01372504988,1090.8928669545207
44,103,7243.824760118818,0.21819334750157376,233.0947525607765,39427.313884717754,39725.04178216174,2.0107564383358167,86708.15685773805,307.3335877779292,81590.9599201609,4557.6560475642345,74684.20454490556,4458.499718701339
22,119,8787.096996049735,0.27644440998605624,229.39296590509664,31917.014513603885,54134.5780620687,1.2676459739483281,121231.30907703604,358.38320553671474,114845.19792686771,2046.2325695053353,90802.17324113773,1912.1213319913822
81,293,8491.737301670903,0.21891414997244535,235.1139857081064,33194.75880034613,78372.9434383824,0.2894495447423413,183675.39588141575,433.25649587337557,174965.8038567846,673.5912164330483,26834.135418907244,389.0895059910078
72,20,6093.4232606141895,0.4752329549628331,249.2080032762456,46563.9294231131,65916.83688913575,0.9414216420543566,287618.0773804362,444.59452336646444,275984.8347559283,1439.3684474580512,161877.04074520254,1219.6443540704377
42,48,8145.901556393546,0.17709393434299928,240.63170539278102,35256.08568834698,77585.66684768382,1.8127610134795749,232290.7762088845,432.78193873088236,221525.29712263774,1951.7607531406175,146265.3747196358,1739.0576071949738
79,285,11513.233373887077,0.3633025439152834,216.29777452099697,21057.620329678244,33699.783994231155,0.5022040309707304,27406.095785974063,239.3107565953145,26027.839187927013,1556.6050942900658,25025.4817360332,1532.3620257850914
55,291,5828.465872181161,0.6102495954478281,250.23369682757473,48012.10571133733,62125.41513989828,1.6188325066308369,243228.94952649926,455.133088440314,236141.42828143467,2250.44650202981,153196.17806700707,1980.4901705958932
28,194,4388.434975143932,0.7243404151621642,256.38681972969243,58495.13483880238,66446.15748908109,1.380099728452238,376829.3200652818,497.6296134494693,356817.5647899701,1879.075411673152,219208.6623110293,1618.6656668153307
9,155,908.1275659065866,0.017478504974038786,280.99825073803726,91027.93439029503,37974.79843525049,1.270313064953838,162743.3909641435,345.8074061201969,152621.17790034207,3064.452937164942,140922.50422626277,3093.3829074035125
40,198,435.74571861814366,0.35891423624024144,287.56292549413837,96821.78477644302,60180.44905044824,0.5190562803590781,429905.47543005104,472.1880067982297,415240.4347132408,1075.4608300402163,188793.2928652938,843.8637047676095
54,265,5053.553802945091,0.7983739613786822,255.09429310086352,53762.94148981956,76642.2676574658,1.6455026613936024,461510.43581364694,541.6433310879227,437965.2224482294,1819.1329187743872,230170.79288074447,1549.9073947569632
5,139,9779.741783187419,0.1895079535751418,225.26496773474395,27648.569348430134,63896.81865231224,0.28881680316913283,127452.9060265076,377.33809237393575,118228.25147284986,685.2393067956857,42207.554021269236,511.15378169469966
93,69,7902.431989898177,0.7327000979109065,240.7794280002618,36786.486347046004,52837.55849867515,1.6644504955297765,184635.0024574517,402.7769998625621,177360.62966531093,2708.165329792692,144995.9511741895,2490.4013732670246
83,122,11565.868626177436,0.8136670633213664,210.59016328206505,21077.22871872426,43631.19645367505,0.7004396814152939,82029.95725639263,322.7225121234004,79154.29757047376,1565.2666210936923,61648.75793355084,1466.9718138179067
64,227,6868.995571418208,0.016302433125474428,245.64506876688117,41746.05339696633,58159.25426324181,0.916928377862149,149521.27962756174,387.49440235764234,144303.96047128117,1424.1924684136327,87097.85199002658,1254.2152749785778
85,4,10523.447418081978,0.7849512403076349,217.6145668163752,24097.450496844358,47672.46456320345,0.946666686315091,112283.14372271996,355.31529752173594,108356.0626380762,1874.6714052114376,86427.14767129214,1768.4358025109032
81,117,453.906497192078,0.21595875369649603,283.53899572446625,95756.26545930044,68160.52788210998,0.664492796293298,518133.24340390414,501.6089042305879,494410.8626468716,1150.4866638551086,214352.64768215598,906.4942285075978
84,120,9287.563021342736,0.8786131324405904,227.5893395990375,29456.594381905317,57727.5991126127,1.2160634762845979,198536.49358683414,409.81188358099564,190277.06807388985,1909.7610476097313,132841.1454105466,1733.2884110331497
18,266,7275.391479761943,0.17850197787014188,239.0093898514949,38760.486707408105,53459.08098674991,0.40392927276443347,134396.1072049928,361.52525142543925,127736.09920785131,898.4579740934922,64094.13930406093,729.1130080482952
36,223,3688.2705273098845,0.8691247154741589,262.44909399086106,63549.925595133594,35300.20218928339,0.4609634490264245,143176.298813793,344.5576088224041,134512.95225374575,1529.2097132539561,121953.90320153182,1478.2312939961075
23,77,11249.224591372395,0.8449657610831465,217.52079818867847,21548.1181310189,42422.07314556932,1.4357109042282308,78768.247991465,327.50892665839,76065.18346310966,3117.4643735416216,69240.85653111116,3016.707161166091
78,158,11691.80480273331,0.5590975050757704,214.10957196096604,19842.108822635706,61996.29966059487,1.1987710895480739,109285.33249248717,369.9938388076088,104028.28763610384,1706.6268078430987,71294.99408333242,1502.8362379281864
56,115,10102.94285008842,0.80579723189261,226.20223297870973,26239.857953294315,60587.29871443416,1.3638027331889744,175907.14103473336,401.76842508804674,164785.5670044048,1951.5301201774462,118303.12387514565,1758.2140757239329
35,140,10485.849277481995,0.7282401856963152,216.99126511764356,24872.351531573593,49934.20410035512,1.8644258946695011,110469.2639045181,358.3619189889256,104080.79646603204,3030.69550495943,89303.47547263565,2885.4669673735816
61,254,8076.807327071407,0.6659279398946741,237.44596640007066,35603.086003051554,63655.9430790764,1.61717776709628,184913.83116301932,437.2179802562391,176876.30307689638,2069.2097060278143,117487.56948212425,1849.8666428664312
10,166,339.7781427800112,0.7550911746218285,282.5970808680687,96107.90600372995,52755.37893681522,1.834441841102805,499353.37733225606,487.7338004432502,479265.5850411941,2888.018990634328,369663.8867551062,2724.7414973438817
57,176,4253.5696596395355,0.4647425260735467,263.13020958092113,60537.31505493422,76840.16160868478,1.686492934872541,415091.77674075554,495.639320054226,401830.5872725527,1877.4172794323724,234798.1241577087,1598.8112584525197
72,298,6414.485193580105,0.42723074730983485,242.91509349381587,44578.281384775895,33822.81798450967,1.3356907033588183,60258.27825596553,270.1741836418501,57515.47567234171,3839.3223756011184,55025.29876436228,3750.2193652797514
98,174,6240.737861714185,0.7720787287394624,248.51106608668886,45968.43410583418,76158.08711312231,0.30047106287262404,398315.2030377708,506.55558006200755,372147.0097647645,764.0100058075216,72338.9580168197,481.5923501423043
13,237,208.06422754640562,0.8881183720245033,285.79652533256393,98266.72794730806,71110.03610969393,1.7466897432418458,871736.2694741131,599.1154352524394,796265.6775568405,2093.722123235971,452506.90069969476,1775.9817249477028
97,237,1704.0265217476501,0.023554986052302378,275.3244982044316,82034.31502401017,39213.912188859256,0.8239863870247942,151349.7253016365,348.4266225294008,142263.0148378346,2006.8076914802236,123537.57346763171,1910.5587903412045
66,66,4217.036158902068,0.09710820065741833,260.68902846996565,59681.20273199722,44407.806769892195,1.705395390114128,158691.2995805303,362.0632811749965,150641.87439695405,3462.412645541783,133719.10548244562,3327.7739862739463
61,146,2346.968717374823,0.667786787628068,271.0818907969958,76134.09726003223,71928.35099751102,0.23372604241264386,551107.7205058507,517.3072037638921,529842.0767227001,745.9233724765203,113346.80911344639,477.7868559433844
14,223,893.5031567051458,0.3850539474360192,285.0848237894982,90356.95398938037,78362.68487105094,0.31663073673016173,598007.6285417938,543.288159000651,577392.2443790605,789.4065248356435,104698.9156529951,489.27140521760884
71,93,5615.432757413604,0.6237329256023779,255.4031672650073,49593.57862515136,61228.11484457391,0.7033085130342607,287400.9439371104,449.1660363338055,277264.03376780584,1244.2367418219633,149073.17890644463,1041.397544480412
3,84,6106.010698971824,0.3936453901912817,249.52370368386414,47212.25453138123,44496.55277461129,1.3295315648558736,133359.16549635795,347.1715529184427,125437.80862857467,2752.815967093024,109359.07947490533,2581.8041611503595
54,138,7674.719818290185,0.02700753016949103,235.61141038504294,37575.26979861841,30952.700862253892,1.5957422338723264,38911.33761382616,236.9660176537992,36290.909516989756,5378.6752885368005,36300.612553991006,5356.139330987676
89,64,8233.73546227961,0.5683900795473009,233.3023168641924,33990.380873247625,49047.14263995629,0.5179262056896398,135740.4380178791,365.9789138899382,128850.02874936379,1186.1527864506663,87186.35010665887,1050.9110426490067
59,282,11733.584487397724,0.43415511962729914,209.7019828551538,19859.290206023514,34423.54325653477,1.119221258108245,28889.551033312153,242.2470510594947,28191.1578220874,2993.1352760644604,26644.45866909734,2997.63515496822
5,92,5052.689316198922,0.5157553319106192,252.38325229456302,53580.28552469695,62271.32561049077,0.7867137129055947,291351.7901063875,440.6905788216676,282419.09834866587,1323.105836559297,158134.8460573231,1116.6166655388158
65,235,8409.102275169764,0.46336218193592177,237.48009065040512,33002.904304345306,38201.02218009279,1.1052819704430323,69005.94786179616,300.2986038299353,65242.26669020525,2700.6247120003177,60410.96680984844,2558.3651310952687
66,76,3637.0022061487207,0.18085836250613804,264.12625442592577,64539.58240994774,42318.52717019396,1.564500444201195,160004.70252140332,359.4932191246767,151477.31517247652,3414.4633653237283,136703.2887506189,3219.5744511197813
52,274,2768.600637754812,0.495674449832611,272.64214386898203,71136.26953365415,71595.1105793628,1.5077297929892424,418532.14878818265,508.12917433059897,408536.5011895595,1836.2206371330992,233097.235266077,1545.9858661927567
71,109,11360.849125401983,0.6558920037050392,216.82929719418462,21543.58885491477,45807.95434596854,1.8212828027999854,77564.48375707291,326.121398442787,73169.13395236045,3350.4041383618655,65803.22042573024,3213.7450524444703
56,299,11284.74174466502,0.5539876858433569,214.04786293531367,21599.85697484781,75826.26826340804,0.727761661173387,136430.8722083983,425.52661268077105,128965.72236568964,978.2985457479781,49461.90795304424,752.0975885463301
49,129,10360.457040899273,0.15747301687936813,219.66387658024013,25496.759374052435,78653.4192946006,0.727510569491115,169280.73669967084,410.27441977836287,158578.6047627759,1002.6124650250255,68417.54087785957,784.8633849612901
24,148,11657.234251856291,0.07007678638239526,212.62998162722073,20223.74725804689,37467.69177857225,0.5802695093343442,36665.55155912418,254.066776053672,34060.73380523959,1549.806954726498,29981.651101241612,1525.157758440145
35,171,10115.532888820184,0.7995983844611757,222.50967767539214,26159.12888553735,71505.38455476878,0.6773265326627762,206666.46363378805,441.79482825494296,195330.14508442048,1080.4743250861272,80805.7454869894,828.6207672200246
87,56,3013.5949577075803,0.4315680202897377,269.4770112627257,70405.92429701984,76641.30817817862,0.7060319476535166,518939.570845411,514.3069055917215,488920.8477811353,1104.2209887351771,196597.9681168508,847.4823572742533
35,276,839.0017031706191,0.7467180572911146,278.77971906143597,91942.13623640354,51812.72453421738,1.985742213100004,377026.90329231956,482.0009163721285,359504.96616839507,3184.7300916982585,276374.7938320979,2960.378785284966
49,65,8032.124682282567,0.43550052264009825,238.3550956418847,34620.03463033422,66068.03225701772,1.3672947620563598,208669.05977021198,411.21468779482814,198712.8871546082,1801.4731899313128,134230.18762413072,1627.986788541605
64,123,5136.7546685882135,0.8724256114206724,255.66433972370254,53440.35844168567,33308.535293612884,1.1190962869676162,111935.97847045789,319.4625524665754,108978.66281119299,3376.879692111449,104488.43407696257,3386.5890807902074
89,211,7242.078056425068,0.04940559923035843,243.57252080490375,39260.04867150738,72784.80189850176,1.2779773772112757,215687.18359686335,450.0065963869039,203431.11647951443,1551.3715369135589,116599.49502229772,1314.6538364047399
100,231,5183.466894231546,0.8048118716430174,256.0994822069855,52803.10595405718,32352.13614002664,0.7156245896363683,91162.86987703353,300.97772969221137,86269.91566327725,2292.3739352725424,82215.80850880692,2291.8504706266153
100,96,11047.478677136236,0.5656510567061047,217.821911086983,21833.55990531444,62269.888797561776,1.240302300274094,128096.56626573992,390.6142195651286,124327.55808322981,1731.0321277933497,83921.05440569144,1563.6767137124332
75,2,5384.521185088698,0.5208140974459815,250.74352595845494,52397.779076511804,48839.81920539849,0.5184525989346926,198650.670095271,381.6688147010046,189276.14787684643,1177.5758407426695,126309.28683623263,1049.7610531837274
89,153,8182.342707491918,0.677432605539137,240.33934348361035,34849.993628166165,36354.508880396235,1.718800508565009,75220.0909188706,302.30975279127483,72149.4767345142,4547.5960257895495,70291.09620703118,4337.6766273596295
61,246,7176.227186179074,0.023381387180563054,238.2291927665236,40538.649336599345,33527.88755640834,1.7412248810939517,44134.22413814323,250.07312916486907,42475.10590091237,4802.0054408331835,41824.47131603954,4891.092061153509
93,292,5442.320238880785,0.22569772757757722,253.73905448136463,51042.733149999025,73472.77625350119,0.32889962982730286,240886.6615878564,472.81939686362614,227988.6684831401,744.1989240891005,40097.43333570221,448.80343514330696
25,149,3955.4269860289924,0.8475636247403422,261.4440378253728,60882.89970652927,58731.76661476427,1.1572708694514484,399781.67212241463,477.94286395828107,382277.8666819751,1846.944240510924,246164.0782816202,1642.6174041602276
84,249,6792.832937269508,0.2933855201364123,244.68516775373607,42115.68562701362,49372.28474938414,0.9005847187745613,127888.93117812416,365.6544435808837,123239.15593756092,1684.7213073403498,87456.46589066727,1518.4882834047166
19,75,4650.2415766718295,0.2813215920042753,255.16604315559135,56939.69054077611,63619.065507484076,1.5308073189345968,287125.2525177334,436.5491908989361,273631.8004991175,2107.2387939899454,192926.54484831367,1866.110829691002
23,161,2667.9557316936375,0.11831776082243046,271.67292986401526,71741.05180985371,55139.96088735176,0.7808753717735658,266814.2318474409,422.89310657283386,253011.3720354258,1420.2811582337133,158256.26403261005,1247.975817266535
32,111,2983.2774478718225,0.806326181270975,272.2301921071553,71031.90414463064,33055.276233044584,0.5496513260079864,138933.15322005612,328.3408634466739,131480.32165737037,1872.385257453308,126950.95706818506,1851.6059232652453
29,101,3530.995145859251,0.11099825085969443,267.6192404798295,64682.821034256594,32699.64945218397,1.9953013915613909,81538.19311298263,289.3310761995397,78277.46669508533,6110.128584249316,76225.13264205607,6132.417299957573
52,54,10309.196941474373,0.6491784091818179,222.30312678160362,25420.85963347636,52186.048622042676,1.6078289044526208,119081.83708680535,364.29516203687405,112666.79145127238,2681.5900741853816,95155.1721727177,2529.8934828796446
30,272,5759.4277876539545,0.0049680931608054955,250.4466572816416,47987.69595456215,48648.091571677476,1.431191950474114,119062.59340979242,367.1399430951664,114248.23325362656,2428.9149658079696,94604.30156913563,2288.4709599648563
48,72,9109.815651743891,0.182201570646613,229.32462065977577,30098.925148156657,56906.40447758712,1.6047896792579215,129136.31539004161,365.20036347790307,120471.5748075309,2373.069670651932,94458.26204237301,2200.1353871607866
5,184,11656.51752092259,0.6743441159396982,211.79667143734764,20481.850905615633,53741.93791128855,1.7090695805373137,90964.66454049075,352.61656228945816,88272.45684360067,2546.5493143600247,70514.15048674596,2418.7057401903385
52,38,8317.27640573688,0.20586533201612875,233.21836191765627,33187.02107605954,37940.80533464242,1.2445410374186159,67286.44425306332,290.50891031773176,64022.0513727493,3134.653775879584,60103.589540636196,3114.9637250867504
9,42,4719.800152697417,0.11172908895790021,254.48430663840387,56118.70767475682,67532.64573814443,1.1348976477054935,305479.29422014527,439.2199767904649,291006.9254221375,1599.4749030254295,184430.22296303682,1400.1631354180104
74,133,3880.3209151862493,0.03810888635493913,260.58696098480794,62887.32586045584,42591.73798748497,1.7387477055864282,143144.215981221,349.70527708276177,137168.55921282386,3657.5981244111504,123088.64389097621,3530.1482101184856
76,64,10143.61650861913,0.6912178603966059,220.28628551759294,25620.446776958626,72864.50958581995,0.8268994608034214,211221.35524549318,429.59283946282653,200589.73760273357,1199.1727238411052,102355.27444181092,963.0945156691189
73,236,5653.579572578906,0.8446734523100058,251.08333234403514,49194.8870839003,60636.95632409085,0.7096195339823261,302385.1933392177,471.6336953104004,286398.8206610981,1237.6090894275883,135658.2827690279,991.8194081464133
50,182,4589.158498995181,0.8816148749201695,256.5049435719853,57227.24359683705,31178.88784696148,1.0055793006634657,96315.89344326347,295.32579552641914,93644.52613131379,3391.023293758807,90418.09760045238,3402.9692154009845
69,154,7665.032239803226,0.7752492067527097,239.677162287659,36686.69061208171,44243.36726564149,0.7843083580863413,137964.34864915579,359.31530685374554,128035.30119720618,1717.9640224162756,102770.7161224035,1664.5341722916742
74,42,703.3559049763304,0.6190286764409708,281.3077319616122,93491.23408075627,55662.55812309115,0.23744347546157943,481416.56195783155,474.51730633799355,461702.9787400927,789.6870897216378,175979.79740500267,596.6279045523878
46,41,944.1281461602423,0.49512348463175776,283.3367870152857,91117.1039954136,70443.6123511121,0.2700049505895481,619107.7312061184,521.4598699817499,586377.3502382105,778.0728525876597,156130.2495899311,525.7083535323719
81,70,7109.007269812015,0.024717498188840722,240.79699109635985,39497.98355818912,77530.79698687725,0.8672720931284195,265599.5340293551,447.90864525568975,246120.999312804,1160.8562537732212,119018.53984142472,945.3257020806207
63,60,1441.7910208204682,0.30299764005843294,275.46818893066745,85911.2636596904,31951.97695079935,0.7218771818612976,107897.25831700714,299.80857627920926,102973.87539125998,2476.602590616813,100074.81611759153,2489.9135885880655
27,300,2966.589550855073,0.5768541244460772,267.65599418082456,70909.35246733397,67657.2755348322,0.33627223437075277,381582.0845391016,510.7327620287143,355293.2551082646,819.850590819716,75758.3354533083,514.8233388361965
93,9,702.6176139342045,0.7449562489427519,280.58449340374085,93316.62310670174,66126.20705405173,1.1868130520347788,708739.7190823634,535.3533055716089,687051.0001033673,1767.3244716134338,404941.1860807383,1527.4218407639792
38,280,5678.735040116098,0.7883212962396936,247.30630500081273,49255.445462274096,49459.658697889434,1.0009949795511752,220832.54093532517,413.7991544222248,203698.66423397363,1771.6620229569694,145462.01163605799,1625.2787165835064
78,87,11452.884315548421,0.3387676484001702,215.2627330541741,21051.939590649705,45861.45401506261,1.56636983449568,62620.90139943075,303.409358855784,60798.78962797725,2990.8297540142826,53361.72131105557,2919.9338608938833
57,54,10105.782682487757,0.12295267473255884,221.2401677711596,26511.62728073907,78977.58062042747,0.8164801419143474,178079.57206370248,406.6092583932986,173982.06071395532,1062.1952932437566,79937.21543921604,862.3755765121055
70,206,6994.622697076321,0.45872189462960267,241.30553845884438,41066.27881230156,48725.30697223706,0.8829785459458601,138134.48808236688,368.8445326047921,129602.97332165907,1678.7940544296625,97240.13533556052,1538.229113145206
19,126,3272.381416786746,0.4983380056664661,265.66837636025343,68543.87534087873,55579.3226085243,1.6526074953987684,301864.01031057286,438.15264778302634,284061.7707007792,2528.843275504027,221620.71387258644,2314.7505882438245
71,170,10562.392141630206,0.6429752140175946,215.71163334110366,23959.564666660113,31593.72606296606,0.7882810435164338,32780.71375907463,241.04525077084844,30752.76494056287,2700.918050859126,30645.77114160997,2637.405785425978
58,72,10789.349928931753,0.8272599445076104,218.57296728702195,23453.14242425395,30767.87795764142,1.2474069999113713,37696.61603093999,250.08277017438465,35910.557871875964,4422.356841142326,36072.32046219757,4424.440897548354
97,119,126.58999099101078,0.7193092358052197,287.7892059514798,100111.44583048111,53721.650527016274,1.928125377267427,513482.01819229673,489.2677531270212,481048.0658036951,3012.8641866767157,384664.4609563958,2924.1954899867706
2,132,10035.295156989216,0.3101511443755522,218.95332682891254,25853.923336318385,36953.84697252268,1.234381222776908,47633.50605833734,275.9171917096769,45579.49551618108,3295.551588685115,43457.498256621366,3182.561829561282
40,286,3580.439916587091,0.3925580814127694,261.8967582206477,65265.655601712046,75456.72947370965,0.5193752572780312,392684.2850363524,500.1808740147001,376867.49103314214,918.7257900865984,106702.00794997433,649.3442497012434
